text,spam
"Subject: exmar purchase decision  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by rick buy / hou / ect on 05 / 22 / 2000 01 : 34 pm  - - - - - - - - - - - - - - - - - - - - - - - - - - -  john sherriff  05 / 22 / 2000 01 : 21 pm  to : rick buy / hou / ect @ ect , joe gold / lon / ect @ ect , david  haug / enron _ development @ enron _ development , doug  rotenberg / enron _ development @ enron _ development , rick  bergsieker / enron _ development @ enron _ development , vince j kaminski / hou / ect @ ect  cc :  subject : exmar purchase decision  i just got off the phone with jeff skilling to make my pitch for doing the  exmar deal . he said that he generally understands the logic of the deal but  simply  wants the risk management discipine applied to analzing the position ( a  reiteration of what rick buy had said in our meeting today ) . i would simply  ask vince ' s team to take a quick look tommorow at valuing the ships as stand  alone positions with a guess at the volatility based on historical price  movements . this would  be much easier than the rainbow option approach and would allow us to roughly  look at the value of the options on the other two ships . in other words we  could look at two ship long positions with some implied volatilities and  also estimate daily vars on the ships as if they were mark to market  ( although i agree with david that we will not likely be able to mark the  ships because they will be treated as leases ) .  john  john  - - - - - - - - - - - - - - - - - - - - - - forwarded by john sherriff / lon / ect on 22 / 05 / 2000 19 : 05  - - - - - - - - - - - - - - - - - - - - - - - - - - -  joe gold  22 / 05 / 2000 18 : 58  to : john sherriff / lon / ect @ ect  cc :  subject : exmar purchase decision  john ,  after spending a few minutes with our shipping experts in the coal and oil  groups , i have a slightly different angle on the exmar lng vessel decision .  i would ideally like to spend the time to analyse this purchase as we do  power and gas positions . unfortunately , we do not have that luxury and  sometimes , in absence of true analytics , the most rudimentary measures can  provide the best decision tools . here is how we would make the decision :  1 ) our shipping expert confirms that $ 140 million for a 135 , 000 ton ship  represents a good price relative to new build costs over the last three years  and that quotes have been trending up past that number recently . he also  confirms that the current trough is the result of the default of several far  east buyers and that new lng orders and other ship building ( cruise liners )  have reduced the over capacity . his experience and historic analysis has  suggested that the pricing cycle for lng ships lasts for a significant  period . new efficiency measures should reduce new build prices ( and allow  for a lower trough ) , but not by an extreme amount versus the $ 140 million  cost of this vessel .  pierre normally likes to roll time charters ; however , this is difficult in an  illiquid shipping market like lng . he would purchase this ship if the lng  shipping book were his to manage . he estimates the ship could be sold in a  distressed sale for $ 110 million and could be potentially time chartered on a  long term basis at a value of up to $ 200 million .  2 ) our development teams in spain , italy and turkey have been trying to  solve the big question - gas . in each country , the key to developing a  merchant plant is securing gas flexibility or at least securing negotiating  leverage with the monopoly gas supplier . it is questionable whether or not  this decision will have an immediate impact on arcos . the plant ' s time line  and the realities of the lng supply market may require that we commit to gas  natural before any source of 3 to 5 year gas can be secured . the shear  threat of being able to bring spot or term lng to these markets will improve  our negotiating leverage and / or allow us to create flexibility . going  forward , however , other potential plant opportunities in spain , and elsewhere  in the med region , may have the capacity to utilise these vessels . i think  that this flexibility is worth at least $ 25 million to me .  3 ) i would summarise : upside $ 60 + $ 25 = $ 85 million  downside ( $ 30 ) + $ 25 = ( $ 5 ) million  i would do it .  i will leave the rest to you .  joe",0
"Subject: re : fax machine request ~ 05 - 19 - 2000  kevin ,  per your request , please see below :  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  new facsimile machine information  please take a look @ the following and let me know , which fax machine you  choose or if you need information on something smaller , then i will have the  vendor contact you directly to finalise installation . an enron director or  above { with signature authority to legally bind enron to a contract } will  have to sign off on the contract paperwork before the fax machine can be  installed . delivery times on new machines are normally 3 - 5 working days but  either vendor listed below will be able to provide a "" loaner "" should you have  a business need . please discuss the fax machine install date with the rep  when ordering the equipment .  if there is no existing fax line present , you will need to send a notes - mail  to the move team { erica @ x 3 - 3185 or janelle @ x 5 - 7917 } requesting the  installation of a new fax line . the move team can be found in the notes - mail  "" ect address book "" .  if you are an ees employee , you must first get new equipment approval from  ees budget control . contact susan mcleroy @ x 5 - 8066 or via notes - mail .  if you are an ebs employee , you must first get new equipment approval from  ebs purchasing & budget control . contact paula corey @ x 3 - 9948 or martha  reyna @ x 3 - 3491 . you can reach both of these people via notes - mail .  if you are an ena employee , you must first get new equipment approval from  ena finance & budget control . contact lorie belsha @ x 3 - 9617 or via  notes - mail .  a note on the fax machines listed below :  all the machines listed below come with a 2 nd paper tray and upgraded memory  { maxed by model ~ see below } as an enron standard from each vendor .  all the fax machines listed below have a modem speed rated @ 33 . 6 kbps versus  the canon laserclass 7500 { example only } @ 14 . 4 kbps = new fax machine should  be noticeably quicker .  document feeder capacity of the machines listed below are the same as the  canon laserclass 7500 { example only }  maintenance = models listed below have maintenance / repair coverage included  in monthly $ total . there is no separate agreement ! toner / drum cartridges +  paper + line charges are extra { not quoted }  contract pricing can change without warning , so please let me know asap if a  vendor quotes you a different price to those listed below against the various  models .  if the fax machine is to be used in a trading type environment , here are some  considerations :  no more than 20 people per fax machine = take a look @ the fax machine  placement on eb 30 or eb 31 .  disregard any fax machine that does not have a 33 . 6 k modem and jbig  compression { or equivalent } .  look for memory upgrades & 2 nd paper tray included in monthly cost . { models  quoted are loaded } .  maintenance is to be included in monthly cost { models quoted are covered } .  * * * * * * * * * * * * * * * * * * * * *  from pitney bowes  pb 2050  cost : $ 95 . 00 per month on rental  enron specs : this model has 10 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  there are several of these fax machines located through out the enron  building and 3 allen center , including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  pb 9930  cost : $ 76 . 00 per month on rental  enron specs : this model has 10 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  there are several of these fax machines located through out the enron  building and 3 allen center , including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  pb 9830  cost : $ 55 . 00 per month on rental  enron specs : this model has 5 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  * * * * * * * * * * * * * * * * * * * * *  from panasonic communications direct  uf - 885  cost : $ 75 . 00 per month  click below for machine details { similar to the uf - 880 with 8 megs of memory +  2 nd tray = no handset } :  there are several of these fax machines located through out the enron  building including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  the above machines are designed for workgroup use .  q ) how many people will be using this fax machine ?  q ) how much usage will this fax machine have ?  { i . e . heavy = 40 faxes per day @ 20 pages / 60 faxes per day @ 2 - 3 pages or a  lot less ? if "" heavy "" , either the pb 2050 , pb 9930 or uf 885 / uf 895 should fit  your needs = if 15 - 40 , the pb 9830 would probably be a better fit }  * * * * * * * * * * * * * * * * * * * * *  contract details  the fax programs are an agreement between each end user of the fax machine  and the relevant vendor , as follows :  pitney bowes  36 month rental .  30 day notice for termination of contract .  no penalty for early termination of contract = call pb rep . and have the  machine picked up , making sure a receipt is given to you by the collecting  rep .  upgrade / downgrade available = $ 0 penalty .  rep will be happy to discuss details with you and answer any questions on  these points .  panasonic communications  36 month lease rental .  30 day notice for termination of contract before term expiration .  no penalty for early termination of contract for office / department / location  closure .  upgrade / downgrade available = $ 0 penalty .  rep will be happy to discuss details with you and answer any questions on  these points .  * * * * * * * * * * * * * * * * * * * * *  please note the following  the facsimile machine agreement is between the enron business unit / department  requesting the facsimile machine and the vendor .  the user or requester of the fax machine is responsible for invoice payment .  enron property & services corporation is not responsible for the coding ,  processing or payment of facsimile { fax } machine invoices .  in order to return any old fax machine equipment , you must contact the  leasing company that supplied the equipment and send them a certified letter  that terminates the agreement . if you terminate a contract within the  original agreement period , you may be liable for penalty charges as a lot of  fax machines are on a non - cancellable lease agreement . the vendor who  supplied the fax equipment will be able to let you know of any outstanding $  amounts for your existing equipment .  if you are asked to pay outstanding $ amounts , be aware that some vendors  include the cost of outright purchase of the old fax equipment = from the  contracts i have reviewed so far , you are under no obligation to purchase the  old equipment .  ikon contact name for returns :  beth frank : phone = new # - - > 409 - 441 - 1262 { previously 281 - 355 - 6274 }  beth frank fax # = new # - - > 409 - 441 - 1266 { previously 281 - 355 - 5496 }  beth frank e - mail address ~ eafrank @ aol . com  marimon business systems contact name for returns :  don scott : phone = 713 - 686 - 6601  don scott fax # = 713 - 686 - 6676  { no e - mail address available }  * * * please call me or e - mail me if it is a different vendor name on the  machine and i will respond with a contact name * * *  charges for fax machines are dependant upon manufacturer & model , with the  person responsible for the fax machine , paying the invoice . you must notify  the vendor of any changes relating to fax machine assignment { even if it is  within the same group } = who the machine has been reassigned to { contact  name } , the new contact phone # and the location of the machine .  * * * * * * * * * * * * * * * * * * * * *  fax machine supplies  replacement toner cartridges : most of these are available to enron through  corporate express @ savings over the fax vendor invoice price . these savings  can be significant , so please e - mail me if you would like more details .  * * * * * * * * * * * * * * * * * * * * *  please call me if you have any questions .  thanks , iain russell @ 713 - 853 - 6861  contracts supervisor administration  enron property & services corp .  * * * * * * * * * * * * * * * * * * * * *  * * * * * * * * * * * * * * * * * * * * *  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  kevin g moore  05 / 19 / 2000 12 : 42 pm  to : iain russell / epsc / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect , vince j kaminski / hou / ect @ ect  cc :  subject : fax machine  iain ,  please , i am in need of a fax machine .  it was brought to my attention that you  may have one available .  please inform me concerning this  matter , we need one a . s . a . p . .  thanks  kevin moore  x 34710",0
"Subject: re : all best wishes for 2001  geoff ,  you have very beautiful daughters . you must be a very proud father .  i shall try to attend a few sessions of the cera conference . you can also  call me when you are in houston and we can meet for dinner and / or drinks .  vince  "" lubbock , geoffrey "" on 01 / 29 / 2001 11 : 49 : 52  am  to : "" vincent kaminski ( e - mail ) ""  cc :  subject : all best wishes for 2001  vince  loved talking with you  i ' ll be at the cera conference in houston feb 12 through feb 16  if i could manage to see you then i would enjoy it vey much  geoff  >  ps it took me hours to produce the card which is hot off the press .  best wishes for health wealth and happiness for you and your family in 2001  this email and any files transmitted with it are confidential and  intended solely for the use of the individual or entity to whom they  are addressed . if you have received this email in error please notify  the system manager .  - xmas 2000 . pdf",0
"Subject: dinner thur . evening ?  vince ,  greetings .  i have not been advised by amy lamonsoff of a planned risk dinner next  thur . if there will not be such a dinner , would your schedule permit a  dinner next thur . ?  best ,  ehud  ehud i . ronn  department of finance  mccombs school of business  university of texas at austin  austin , tx . 78712 - 1179  voice : ( 512 ) 471 - 5853  fax : ( 512 ) 471 - 5073  internet : eronn @ mail . utexas . edu ",0
"Subject: re : visit to houston  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 02 / 13 / 2001  04 : 37 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  stinson gibner  02 / 13 / 2001 04 : 36 pm  to : nick bambos @ enron  cc :  subject : re : visit to houston  nick ,  friday , march 9 seems to be better for jim fallon . we are tentatively  setting meeting with him , paul racicot , and probably arshak sarkissian who is  heading the ip trading effort . let me know if you would like to give a  presentation so we can reserve a room and send invitations .  it will be fun to see you and giuseppe again . i am looking forward to your  visit .  regards ,  stinson  nick bambos on 02 / 09 / 2001 11 : 33 : 33 am  to : stinson . gibner @ enron . com  cc : gappy @ stanford . edu , cope @ csli . stanford . edu  subject : re : visit to houston  hi stinson ,  eventually , the team here ( giuseppe , eric , myself ) has converged to two  possible dates to propose for a visit :  1 ) friday , march 2  2 ) friday , march 9  how do these look on your side ?  we ' ll structure the agenda immediately after we fix the date .  i look forward to seeing you again .  best ,  nick  stinson . gibner @ enron . com wrote :  >  > nick ,  >  > i hope things are going well and you are not staying too busy . we should  > start planning for your next trip to houston , as i ' m sure your schedule  > will be getting full very soon . perhaps you could give the people in  > enron broadband an overview of the areas of interest within your research  > group . i ' m sure we could also benefit from you views of how the current  > technology is evolving .  >  > are there certain dates which would potentially work for you ? please let  > me know by email or give me a call at 713 853 4748 .  >  > looking forward to talking with you .  >  > - - stinson",0
"Subject: re : prc feedback forms  gina ,  i shall be glad to speak with you . shirley crenshaw will call you to set up a meeting .  vince  from : gina corteselli / enron @ enronxgate on 04 / 16 / 2001 01 : 12 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : prc feedback forms  mr . kaminski :  i would like to try to get on your schedule for a few moments this week to discuss the draft prc 360 evaluation forms ( provided below for your info ) to ensure that the criteria and skills and behaviors we have used are adequate for your employee population . the generic forms that were presented at the prc committee meeting a week ago may best reflect commercial employees , and to some extent commercial support employees , and may not be entirely appropriate for employees in some of the specialized technical and technical areas . i would appreciate your input on this so that , if possible and time permitting , we can try to tailor the form to suit needs across the organization .  one simple solution may be to add a skills / behaviors block requesting evaluation and feedback on the employees specific job and performance , another solution would be to add job specific behaviors and descriptors to the list of those already developed ( second attachment below ) . i would welcome your thoughts and a few moments of your time to chat with you about this .  many thanks ,  gina corteselli  global performance management  713 853 - 3377  713 569 - 5589 ( mobile )",0
"Subject: real options for mothballed plant  i ' m off for my xmas break , so happy holidays to you all !  steve",0
"Subject: entouch newsletter  business highlights  enron industrial markets  enron industrial markets announced the signing of definitive agreements with huntco , inc . under which over a 15 - year period enron will provide inventory price risk management services and will eventually provide more than 600 , 000 tons per year of hot - rolled , cold - rolled and galvanized steel products to huntco steel . the agreements provide enron access to huntco ' s network of steel distribution centers nationwide . the agreements also provide for enron ' s acquisition of huntco ' s cold rolling and certain coil pickling operations in blytheville , arkansas .  these transactions with huntco have the potential to fundamentally change the way steel is bought and sold in the united states . it gives enron immediate access to physical steel and positions enron geographically to serve the steel industry in a variety of ways . in addition to providing physical products on both a spot and term basis , eim ' s goals for the steel industry include developing commodity risk management products , providing structured finance products and establishing the market - making capabilities that enron has brought to the natural gas , power and other commodity markets .  enron north america - upstream products  upstream products has partnered with duke energy field services ( defs ) to close a 20 - year ngl exchange and transportation deal with formosa hydrocarbons and williams energy field services to handle raw make product from the williams markham plant . formosa hydrocarbons is building a 40 , 000 bpd fractionator to handle this and other gulf coast ngl production . the accompanying pipeline will be known as the seabreeze pipeline system and will be constructed by defs . texas brine llc will provide ngl storage services for formosa hydrocarbons on this system . primary production for this system is coming from the boomvang nansen field in the deepwater gom and will be the first deepwater gom production to come onshore in texas .  upstream products has also worked to arrange a 20 - year transportation lease agreement on the dean pipeline ( owned by teppco ) for refinery grade propylene service to be utilized by formosa plastics . coupled with this transaction , enron clean fuels has entered into a propylene storage agreement with formosa plastics to utilize ecf ' s mt . belvieu storage facilities . in addition , enron global markets has been able to amend its current transportation agreement with teppco to prematurely terminate a take - or - pay obligation and realize additional transportation revenues from interim ngl production coming from the williams markham to be delivered to mt . belvieu .  upon close , upstream products was monetized out of its initial position by defs and retained a risk - free net profits position on the seabreeze pipeline going forward for an additional 20 , 000 - 40 , 000 bpd of excess capacity on the system .  ena west power  southwest power , an ena affiliate , signed a 222 mw 15 - year tolling agreement with allegheny energy supply for all of the output of southwest ' s las vegas expansion project , scheduled for completion in september , 2002 . with the tolling agreement done and construction underway , the project will now be marketed to qualified generators .  in the news  "" to truly understand enron ' s jeffrey skilling - the hypersmart , hyperconfident chief executive of what may now be the largest energy trading company on the planet - head to your local video store and check out that classic american cinema , wayne ' s world . at 15 , skilling helped launch a no - budget television station in aurora , illinois - the very thing that mike myers and dana carvey so famously spoofed on saturday night live and in two movies . the tv skit even begins with a sketch of a teenage cameraman , the role of the real - life skilling . "" - - - randall lane , worth magazine . may 2001 .  calgary , alberta - - enron canada has settled its lawsuit with ngx , canadian enerdata , om gruppen and richard zarzeczny , regarding the compilation and methodology for calculating the alberta natural gas price indices published by the canadian gas price reporter . by the terms of the settlement there will be a joint press release issued regarding the settlement , which is to be the only public communication regarding the matter unless agreed to by all parties . otherwise the settlement is confidential to the parties . accordingly , there is to be no formal or informal discussion with media , colleagues , competitors , counterparties or otherwise .  welcome  new hires  egm - salil pradhan , randy o ' conner , ricardo charvel , greg fields , ken newman , john ashman , rick cantrell , tim klaiber , trevor woods ,  eim - tim asterman , maxine leclaire , jerry newton , philip siewert , janamon johnson , darralyn briskey , theodore rogers ,  ena - rae meadows , tiffany winship , adrianne engler , kimberly yates , jackie verity ,  transfers ( to or within )  ena - christa winfrey , mario alonso , paul rizo - patron , nick ploitis , misti day , robert cothran , susan wilson , diane cutsforth , david owen  egm - mark friedman , john groves , deirdre mccaffrey , william windle  enrononline statistics  below are the latest figures for enrononline as of may 9 , 2001 .  * total life to date transactions > 963 , 575  * life to date notional value of transactions > $ 579 billion  nuggets & notes  reminder : brown bag lunch , thursday , may 17 at 11 : 30 am in 5 c 2 . the speaker is michael l . miller discussing principal investments .  "" historically , newsprint has been sold under strong relationships as a highly differentiated , branded product to "" very discriminating "" buyers at newspaper publishers . eim believed differently . by the end of march , eim had succeeded in closing on its 2 nd newsprint mill , making it the 7 th largest newsprint manufacturer in north america . remarkably , in just 2 months , eim ' s newsprint team has succeeded in closing $ 100 mm total notional value "" enron commodity style "" fixed price contracts with terms of 1 to 5 years ? . . and they said it wasn ' t a commodity . ""  rodney malcolm - vice president , forest products sales and marketing  travel tip of the week : book flights 7 days in advance . the cost savings can be considerable if you plan ahead - at least 7 days .  for example : houston to portland  less than 7 days : $ 1 , 652  7 day advance ticketing $ 324  congratulations to kimberly and eric thode , director of ena public relations . they are the proud parents of whitney marie , born on may 3 . she weighed 8 lbs . 8 oz .  congratulations to proud parents nettelton and louise kitchen , coo , enron americas . their son , scott william , was born on may 9 and weighed 9 lbs . 1 oz .  news from the global flash  enron closes major coal deal in germany  after almost six months of negotiations , enron ' s coal team has signed a contract with stadtwerke bremen to supply this major german municipality with coal until 2006 . under the deal structure , enron will deliver a total of 4 . 6 million tonnes of coal - equivalent to an overall contract volume of almost $ 200 million ( dm 440 million ) .  the agreement represents enron ' s first significant long - term coal supply deal in germany . the annual contractual volume amounts to around 3 % of total german coal imports and provides us with continuous volume flow in northern germany , enabling us to grow our position in the market .  parallel to this deal , enron also entered into a separate agreement with hms bergbau agentur , a company specialising in polish exports . under this agreement , hms will be the handling agent and a potential supplier of polish coal to us over the lifetime of the contract .  congratulations to the whole team involved : sven becker , manfred ungethum , cornelia luptowitsch , peter bradley , jez peters and michael schuh .  legal stuff  the information contained in this newsletter is confidential and proprietary to enron corp . and its subsidiaries . it is intended for internal use only and should not be disclosed .",0
"Subject: michael sergeev ' s rotation  hi mike , as per our discussion i have managed to find a place for michael in  ebs ' d . c . office . it is likely that he will work for me on the ebs side but  will live in d . c . i will finalize that later . vince had mentioned that it  is okay with him as long as it is okay with you . so please double check with  vince on this .  i suggest the following transition :  start date in d . c . may 1 , 2000  from now till the start date , michael will slowly transition into my group  but make sure that your activities are transitioned into someone else . but i  would like to propose the may 1 , 2000 date as hard start so that michael will  have to start moving few days before that , etc .  regards ,  ravi .",0
"Subject: merit and equity increases  norma ,  i am sending you an excel spreadsheet with proposed  merit and equity increases .  i have slightly exceeded the merit quota .  the equity increases address two issues : retention and  and an error in setting a salary at hiring ( i tend to be too stingy ) .  please , let me know if there are any questions .  i am forwarding a copy of the spreadsheet to my home address  so i can work on it tonight , if necessary .  vince",0
"Subject: re :  thank you  vince j kaminski @ ect  03 / 27 / 2000 01 : 02 pm  to : tasha lair / hr / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect , grant masson / hou / ect @ ect  subject : re :  tasha ,  yes , i think li xiao deserves the bonus .  vince kaminski  tasha lair @ enron  03 / 21 / 2000 02 : 24 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject :  vince ,  linda vargo asked me because i am the administrator of employee referral  program to contact you on whether or not li xiao is eligible for a bonus on  his referral of alex huang . i have informed linda that the decision up to  you . if you feel that alex huang was hired as a result of li bringing him to  the attention of enron then the bonus is due . linda and yourself have  communicated via e - mail on this issue in early february and it appears from  that correspondence that li did encourage alex to e - mail his resume to you .  please advise as to whether or not you want to award the bonus .  thank you",0
"Subject: hello all  update :  preparations for the upcoming texas finance festival iii are about complete  and i just wanted to update you on the hotel reservations information . you  will need to make your reservation before march 20 to be assured of getting  a room in our reserved block . also , for "" counting "" purposes i need  everyone ' s registration form completed . many of you ( and a lot of new  faces ) have already sent them in but some may not have , so . . .  lots of fun stuff is planned so come prepared for a very relaxing and  productive weekend !  john  - announcerev . doc  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: re : ganapathy ramesh  rick ,  the it person tanya would like to have dedicated to the mg effort is  ganapathy ramesh .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 07 / 11 / 2000  02 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  tanya tamarchenko  07 / 11 / 2000 02 : 41 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : ganapathy ramesh  vince ,  ramesh is he it guy , who can help us with mg var .  tanya .",0
"Subject: re : enron open positions  maruti ,  what about september 8 , friday ?  vince  "" more "" on 08 / 25 / 2000 03 : 27 : 26 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : enron open positions  hello mr . kaminski ,  can we meet for a quick lunch again at your  convenience ? just to bring you up to date about my search for the right  opportunity . also i noticed in the risk magazine that enron investment  partners and aig have joined treasuryconnect as strategic partners to  capitalize on internet - based transaction execution of financial derivatives .  i would like to explore if i can be any help to hank finkenstaedt , the  director of enron investment partners .  please let me know what day and time might be  convenient for you .  thank you .  sincerely ,  maruti more  832 - 251 - 7267  mmore @ houston . rr . com  - - - - - original message - - - - -  from : more  to : vince j kaminski  date : monday , july 10 , 2000 11 : 28 am  subject : enron open positions  dear mr . kaminski :  i would like to explore the opportunity to join  enron investment partners . i understand that enron has $ 20 million fund set  up to finance start - ups , and gene humphreys and his assistant john godbold  are trying to attract minority - owned start - up firms . i also learned that  enron has plans to increase the size of this fund to $ 200 million . i can find  these opportunities for enron around the globe . given my background as a  chartered financial analyst , with hands - on experience in investment  management covering financial derivatives , fixed income , and equity , i can be  a valuable resource to do the due diligence , origination , valuation , and  monitoring of these start - ups . would you please help me arrange a meeting  with either gene humphreys , ted murphy , or may be ken lay ?  i am pasting below the job opportunities open at enron . i am also interested  in these positions and would like to meet with the hiring manager .  i will give you a call to follow up .  thank you .  sincerely ,  maruti more  832 - 251 - 7267  job 0000104282 details  manager / director  essential functions : candidates will be responsible for helping  facilitate the transaction approval process for domestic and international  investments . these investments include , but are not limited to , private  equity , project development , venture capital , and structured credits .  candidates will work with business developers and underwriters in  identifying , understanding , and documenting transaction risks . they will also  assist in preparing transaction approval documentation . in addition , they  will oversee the valuation , modeling , and simulation process for investments .  the primary focus is to identify and measure key risk factors from both a  quantitative and a qualitative perspective with an emphasis on fundamental  analysis . the candidate must be able to assist in management and training of  departmental staff and in formulation of investment valuation policies and  procedures .  essential requirements : ? strong interpersonal skills ?  understanding of transaction structuring and credit risk issues ?  understanding of finance and valuation methodologies . ? proficiency with  excel cash flow models ? experience with financial statement analysis ?  understanding of statistics and simulation techniques ( monte carlo ) .  preferred skills : na .  special characteristics : the ideal candidate will possess an  undergraduate degree in finance , accounting , or economics , and an mba .  relevant experience could include credit analysis or valuation / finance  experience . manager / director in the risk assessment department of a $ 20  billion energy company .  contact : please email resumes to corpjobsl @ enron . com , please  refer to job no . 104282 when responding .  job id 0000104282  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  to submit your resume for this position :  online enter your resume id : no resume id ? you can create a  resume on - line , deposit it in our database , and receive a resume id using our  resume builder .  your resume id will allow you to submit your resume  once , but route it to up to 20 open positions . enron does not process resumes  that are not sent in response to specific positions .  if you have an existing resume in electronic format ,  the resume builder allows you to cut and paste your whole resume .  fax our fax number is 1 - 888 - 588 - 7152 .  you must tell us which jobs you ' re interested in , or  we will not be able to process your resume . write on your resume ( or on a  separate page ) all of the jobs ids of the jobs you ' re interested in pursuing .  an equal opportunity and affirmative action employer  top of page copyright 1997 - 1999 enron corp . all rights  reserved . contact us .  job 0000104281 details  staff / spec / sr spec  essential functions : "" snapshot "" preparation - responsible for  preparation of quarterly asset "" snapshots "" which provides enron ' s senior  management with summarized operational and financial information on selected  merchant portfolio investments . responsibilities associated with preparation  of snapshots include : researching publicly traded companies , calculating key  financial data , updating and analyzing graphical summaries of performance ,  reviewing press releases for recent events data , updating stock prices from  bloomberg ? weekly underwriters report - full responsibility for updating and  distributing weekly underwriters ' report . involves regular interaction with  executive vice president , london office personnel , as well as several vice  presidents within underwriting group within rac . ? various projects - will be  utilized on special projects on an as needed basis  essential requirements : accounting / finance / economics degree with  0 - 4 years business experience . excellent computer skills - excel ,  powerpoint , bloomberg , word research skills and the ability to interact with  a variety of personnel and departments . excellent organization skills . self  starter , quick learner . must be team player . good writing skills with the  ability to concisely summarize operational and financial results .  preferred skills : na .  special characteristics : . entry level position with the  opportunity to gain familiarity with all of enron ' s portfolio assets . future  advancement in asset and portfolio management possible for candidate who  exhibits competence and creativity .  contact : please email resumes to enajobsl @ enron . com , please refer  to job no . 104281 when responding .  job id 0000104281  department due diligence / asset mgmt  company corporate staff  risk assessment and control  location houston , tx  type  posting date 05 - jun - 00  job 0000102789 details  sr specialist  essential functions : in this position candidates will model , run  monte - carlo simulations , evaluate capital investments . these investments will  cover a wide range . candidates will be responsible for the validation of  models as well as insuring the accuracy and integrity of the model and  underlying assumptions . the primary focus will be to provide an objective  valuation for an investment by identifying and measuring key risk factors  from both a quantitative as well as qualitative perspective . ? understanding  of valuation techniques applied to equity or structured financial products . ?  understanding of cash flow models and option pricing models . ? proficiency in  excel . ? understanding of project finance and risk mitigation techniques . ?  experience with financial statement analysis and pro forma statements . ?  understanding of statistics and application to financial analysis .  essential requirements : na .  preferred skills : ? understanding of simulation methodologies  such as montecarlo . ? exposure to statistical analysis software such as  crystal ball or @ risk . the ideal candidate will possess an undergraduate  degree in finance , accounting , or economics and have 2 to 3 years of  financial modeling experience and an mba / cpa .  special characteristics : na .  contact : please do not contact the hiring manager . please no  faxes . send resumes via e - mail to corpjobsl @ enron . com or mail to enron , attn :  tvasut - eb 3628 , 1400 smith st . , houston , tx 77002 . please refer to job #  102789  job id 0000102789  department capital pricing / risk an  company corporate staff  risk assessment and control  location houston , tx  type  posting date 17 - mar - 00  - attl . htm",0
"Subject: meeting to discuss presentation materials  please respond to hello vince and kenneth ,  my teammates and i would like to schedule a time with you to discuss our  presentation materials . we would prefer to meet with you sometime on  thursday so that we can have the weekend to include any changes that you may  suggest , but we will accommodate your schedules .  thank you for all of your help ,  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =  charles womack jr .  mba candidate 2002  rice university  jesse h . jones graduate school of management  cwomack @ rice . edu  cell : 281 - 413 - 8147",0
